0;805
1;793
2;483
3;270
4;121
5;37
6;10
7;4
8;1
9;3
10;0
11;0
12;0
13;0
14;0
15;0
16;0
17;0
18;0
19;1
20;0
21;0
22;0
23;0
24;0
25;0
26;0
27;0
28;3
29;8
30;38
31;83
32;139
33;135
34;150
35;132
36;118
37;113
38;119
39;117
40;102
41;113
42;146
43;105
44;127
45;117
46;119
47;141
48;144
49;141
50;124
51;121
52;132
53;128
54;139
55;141
56;141
57;127
58;147
59;122
60;133
61;147
62;136
63;127
64;118
65;125
66;98
67;114
68;106
69;115
70;121
71;124
72;137
73;144
74;123
75;121
76;116
77;113
78;132
79;96
80;119
81;109
82;123
83;137
84;144
85;193
86;179
87;210
88;187
89;152
90;157
91;117
92;133
93;116
94;113
95;115
96;126
97;144
98;134
99;127
100;100
101;142
102;136
103;115
104;124
105;118
106;122
107;122
108;121
109;148
110;177
111;188
112;253
113;266
114;241
115;314
116;272
117;277
118;262
119;229
120;205
121;205
122;171
123;185
124;187
125;222
126;254
127;291
128;344
129;479
130;614
131;856
132;1190
133;1347
134;1445
135;1552
136;1471
137;1429
138;1241
139;1179
140;1107
141;1171
142;1128
143;1216
144;1344
145;1375
146;1532
147;1635
148;1443
149;1283
150;1033
151;749
152;555
153;420
154;355
155;351
156;375
157;374
158;359
159;347
160;411
161;345
162;378
163;386
164;385
165;367
166;339
167;345
168;322
169;255
170;228
171;269
172;242
173;225
174;265
175;273
176;360
177;429
178;601
179;822
180;1202
181;1593
182;1963
183;2303
184;2336
185;2172
186;1880
187;1442
188;1102
189;739
190;518
191;420
192;384
193;384
194;345
195;466
196;485
197;583
198;694
199;678
200;683
201;677
202;639
203;551
204;464
205;442
206;373
207;379
208;397
209;398
210;362
211;415
212;464
213;515
214;556
215;778
216;1115
217;1957
218;3438
219;6018
220;9577
221;14495
222;19770
223;24462
224;27228
225;27245
226;24701
227;20214
228;14936
229;9983
230;6009
231;3354
232;1885
233;1021
234;611
235;491
236;449
237;507
238;663
239;906
240;1302
241;1844
242;2530
243;3328
244;4086
245;4274
246;4497
247;4078
248;3421
249;2668
250;1933
251;1241
252;814
253;531
254;357
255;250
256;198
257;207
258;203
259;230
260;217
261;234
262;217
263;213
264;235
265;232
266;244
267;228
268;239
269;261
270;245
271;243
272;253
273;204
274;267
275;218
276;255
277;246
278;250
279;197
280;250
281;240
282;247
283;241
284;268
285;251
286;266
287;254
288;246
289;288
290;267
291;270
292;284
293;295
294;270
295;281
296;269
297;280
298;240
299;273
300;262
301;302
302;298
303;304
304;339
305;319
306;302
307;362
308;379
309;461
310;458
311;540
312;630
313;791
314;889
315;1097
316;1374
317;1480
318;1590
319;1627
320;1521
321;1357
322;1088
323;875
324;642
325;555
326;443
327;334
328;335
329;309
330;320
331;345
332;316
333;337
334;313
335;351
336;359
337;327
338;356
339;348
340;389
341;388
342;403
343;424
344;477
345;435
346;460
347;488
348;515
349;486
350;541
351;538
352;571
353;534
354;508
355;525
356;511
357;525
358;582
359;622
360;651
361;679
362;752
363;729
364;831
365;822
366;903
367;997
368;1014
369;1075
370;1146
371;1137
372;1146
373;1078
374;1062
375;840
376;718
377;623
378;448
379;379
380;373
381;312
382;308
383;315
384;290
385;277
386;284
387;264
388;264
389;277
390;283
391;288
392;303
393;326
394;346
395;321
396;344
397;359
398;406
399;406
400;396
401;378
402;389
403;375
404;394
405;396
406;385
407;384
408;384
409;362
410;367
411;372
412;383
413;342
414;322
415;331
416;327
417;304
418;304
419;309
420;347
421;451
422;532
423;661
424;863
425;1147
426;1430
427;1736
428;1989
429;2248
430;2280
431;2185
432;2018
433;1656
434;1406
435;1025
436;800
437;666
438;503
439;377
440;327
441;301
442;326
443;311
444;289
445;304
446;271
447;321
448;297
449;291
450;318
451;302
452;290
453;320
454;289
455;271
456;316
457;293
458;282
459;284
460;291
461;312
462;277
463;295
464;316
465;309
466;326
467;304
468;335
469;334
470;422
471;410
472;454
473;545
474;564
475;609
476;652
477;648
478;652
479;621
480;547
481;496
482;433
483;380
484;366
485;287
486;294
487;318
488;305
489;273
490;273
491;294
492;293
493;287
494;296
495;303
496;281
497;299
498;337
499;296
500;302
501;309
