 455;     658
 456;     664
 457;     653
 458;     706
 459;     749
 460;     696
 461;     630
 462;     577
 463;     560
 464;     616
 465;     628
 466;     673
 467;     805
 468;    1085
 469;    1451
 470;    1972
 471;    2789
 472;    3829
 473;    4979
 474;    6041
 475;    7017
 476;    7745
 477;    7864
 478;    7693
 479;    6985
 480;    5925
 481;    4848
 482;    3620
 483;    2587
 484;    1750
 485;    1191
 486;     751
 487;     460
 488;     316
 489;     233
 490;     196
 491;     186
 492;     161
 493;     164
 494;     179
 495;     137
 496;     148
 497;     150
 498;     178
 499;     159
 500;     173
 501;     164
 502;     203
 503;     183
 504;     172
 505;     184
 506;     165
 507;     162
 508;     197
 509;     188
 510;     222
 511;     208
 512;     237
 513;     275
 514;     319
 515;     423
 516;     552
 517;     771
 518;    1004
 519;    1360
 520;    1745
 521;    2240
 522;    2742
 523;    3117
 524;    3512
 525;    3781
 526;    3921
 527;    3691
 528;    3294
 529;    2857
 530;    2357
 531;    1861
 532;    1348
 533;     961
 534;     672
 535;     487
 536;     360
 537;     260
 538;     231
 539;     167
 540;     164
 541;     173
 542;     191
 543;     175
 544;     153
 545;     166
 546;     147
 547;     153
 548;     163
 549;     162
 550;     156
 551;     143
 552;     136
 553;     157
 554;     156
 555;     151
 556;     152
 557;     157
 558;     155
 559;     156
 560;     177
 561;     171
 562;     204
 563;     198
 564;     202
 565;     195
 566;     237
 567;     195
 568;     174
 569;     191
 570;     188
 571;     171
 572;     163
 573;     130
 574;     141
 575;     143
 576;     161
 577;     140
 578;     160
 579;     154
 580;     141
 581;     149
 582;     159
 583;     148
 584;     152
 585;     160
 586;     156
 587;     114
 588;     158
 589;     134
 590;     152
 591;     173
 592;     152
 593;     165
 594;     151
 595;     150
 596;     135
 597;     157
 598;     151
 599;     170
 600;     185
 601;     203
 602;     225
 603;     218
 604;     204
 605;     271
 606;     273
 607;     314
 608;     282
 609;     341
 610;     343
 611;     337
 612;     353
 613;     379
 614;     385
 615;     407
 616;     384
 617;     401
 618;     487
 619;     572
 620;     702
 621;     914
 622;    1240
 623;    1617
 624;    2085
 625;    2556
 626;    2963
 627;    3492
 628;    3738
 629;    3805
 630;    3643
 631;    3470
 632;    2954
 633;    2642
 634;    2008
 635;    1661
 636;    1285
 637;     983
 638;     756
 639;     679
 640;     471
 641;     426
 642;     368
 643;     355
 644;     282
 645;     318
 646;     286
 647;     295
 648;     289
 649;     232
 650;     276
 651;     235
 652;     243
 653;     225
 654;     217
 655;     166
 656;     151
 657;     144
 658;     136
 659;     131
 660;     126
 661;     103
 662;     125
 663;     115
 664;     131
 665;     114
 666;     111
 667;     111
 668;     129
 669;     113
 670;      95
 671;     104
 672;      74
 673;     109
 674;      79
 675;     127
 676;     112
 677;      99
 678;      91
 679;     116
 680;     109
 681;      99
 682;      81
 683;      95
 684;      87
 685;      93
 686;      99
 687;     108
 688;      83
 689;     107
 690;      97
 691;      96
 692;     104
 693;     103
 694;     105
 695;     113
 696;      94
 697;     102
 698;     126
 699;     127
 700;     147
 701;     148
 702;     154
 703;     162
 704;     167
 705;     155
 706;     180
 707;     163
 708;     166
 709;     133
 710;     152
 711;     121
 712;     156
 713;     115
 714;     144
 715;     135
 716;     103
 717;     114
 718;     104
 719;     115
 720;      84
 721;      95
 722;      80
 723;     117
 724;     105
 725;     138
 726;     147
 727;     179
 728;     204
 729;     248
 730;     314
 731;     391
 732;     431
 733;     522
 734;     522
 735;     597
 736;     582
 737;     585
 738;     547
 739;     506
 740;     387
 741;     352
 742;     270
 743;     243
 744;     199
 745;     179
 746;     157
 747;     149
 748;     145
 749;     168
 750;     206
 751;     171
 752;     184
 753;     211
 754;     209
 755;     220
 756;     208
 757;     251
 758;     210
 759;     199
 760;     186
 761;     167
 762;     149
 763;     132
 764;     114
 765;     127
 766;      99
 767;     105
 768;      84
 769;      83
 770;      84
 771;      76
 772;      81
 773;      66
 774;      70
 775;      73
 776;      56
 777;      83
 778;      72
 779;      79
 780;      78
 781;      93
 782;      69
 783;      88
 784;      86
 785;      98
 786;      91
 787;     101
 788;      93
 789;     111
 790;      99
 791;      88
 792;      91
 793;      68
 794;      80
 795;      75
 796;      77
 797;      81
 798;      67
 799;      74
 800;      72
 801;      71
 802;      74
 803;      76
 804;      73
 805;      58
 806;      74
 807;      60
 808;      61
 809;      69
 810;      57
 811;      64
 812;      69
 813;      62
 814;      70
 815;      62
 816;      72
 817;      59
 818;      65
 819;      53
 820;      44
 821;      55
 822;      55
 823;      59
 824;      53
 825;      58
 826;      62
 827;      61
 828;      65
 829;      58
 830;      53
 831;      70
 832;      63
 833;      62
 834;      54
 835;      63
 836;      53
 837;      61
 838;      47
 839;      51
 840;      57
 841;      63
 842;      70
 843;      53
 844;      63
 845;      59
 846;      63
 847;      48
 848;      69
 849;      63
 850;      70
 851;      68
 852;      77
 853;      77
 854;      82
 855;      93
 856;     110
 857;     107
 858;     108
 859;     102
 860;     123
 861;     133
 862;     114
 863;     117
 864;     112
 865;     109
 866;      98
 867;      76
 868;      75
 869;      73
 870;      65
 871;      53
 872;      58
 873;      79
 874;      54
 875;      52
 876;      61
 877;      59
 878;      68
 879;      56
 880;      68
 881;      56
 882;      61
 883;      70
 884;      70
 885;      64
 886;      66
 887;      52
 888;      49
 889;      70
 890;      59
 891;      66
 892;      55
 893;      58
 894;      52
 895;      64
 896;      65
 897;      58
 898;      51
 899;      74
 900;      72
 901;      67
 902;      69
 903;      66
 904;      82
 905;      78
 906;      77
 907;      83
 908;      65
 909;      93
 910;      76
 911;     100
 912;     104
 913;     100
 914;      88
 915;      84
 916;      86
 917;      95
 918;     102
 919;      75
 920;      86
 921;      90
 922;     104
 923;     120
 924;     100
 925;     108
 926;     109
 927;     118
 928;     131
 929;      91
 930;     141
 931;     156
 932;     128
 933;     159
 934;     148
 935;     175
 936;     141
 937;     148
 938;     163
 939;     181
 940;     179
 941;     161
 942;     161
 943;     177
 944;     188
 945;     206
 946;     167
 947;     184
 948;     174
 949;     167
 950;     166
 951;     160
 952;     178
 953;     167
 954;     154
 955;     179
 956;     170
 957;     158
 958;     158
 959;     134
 960;     129
 961;     129
 962;     140
 963;     124
 964;     116
 965;     105
 966;      87
 967;      79
 968;      95
 969;      86
 970;      87
 971;     106
 972;      89
 973;      78
 974;      63
 975;      79
 976;      63
 977;      60
 978;      57
 979;      67
 980;      57
 981;      59
 982;      69
 983;      51
 984;      63
 985;      43
 986;      47
 987;      58
 988;      60
 989;      58
 990;      49
 991;      48
 992;      55
 993;      65
 994;      80
 995;      80
 996;      98
 997;      91
 998;     114
 999;     116
1000;     136
1001;     132
1002;     160
1003;     144
1004;     178
1005;     153
1006;     156
1007;     179
1008;     164
1009;     144
1010;     128
1011;     111
1012;     100
1013;     104
1014;      86
1015;      88
1016;      75
1017;      62
1018;      43
1019;      41
1020;      49
1021;      44
1022;      37
1023;      41
1024;      44
1025;      46
1026;      47
1027;      54
1028;      46
1029;      54
1030;      34
1031;      46
1032;      39
1033;      47
1034;      50
1035;      50
1036;      40
1037;      48
1038;      42
1039;      75
1040;      55
1041;      57
1042;      75
1043;      76
1044;      80
1045;      80
1046;      76
1047;      99
1048;      98
1049;      96
1050;     115
1051;     101
1052;      98
1053;     104
1054;     110
1055;     104
1056;     104
1057;     106
1058;     105
1059;     101
1060;      90
1061;      76
1062;      74
1063;      81
1064;      72
1065;      77
1066;      49
1067;      62
1068;      58
1069;      53
1070;      58
1071;      55
1072;      48
1073;      52
1074;      54
1075;      49
1076;      53
1077;      47
1078;      47
1079;      40
1080;      43
1081;      43
1082;      42
1083;      39
1084;      43
1085;      51
1086;      42
1087;      39
1088;      41
1089;      43
1090;      38
1091;      30
1092;      41
1093;      36
1094;      29
1095;      38
1096;      34
1097;      23
1098;      34
1099;      47
1100;      35
1101;      34
1102;      23
1103;      27
1104;      38
1105;      35
1106;      28
1107;      36
1108;      42
1109;      33
1110;      26
1111;      33
1112;      37
1113;      27
1114;      32
1115;      41
1116;      33
1117;      24
1118;      41
1119;      35
1120;      34
1121;      21
1122;      40
1123;      29
1124;      27
1125;      27
1126;      31
1127;      48
1128;      46
1129;      45
1130;      37
1131;      55
1132;      52
1133;      45
1134;      44
1135;      57
1136;      46
1137;      45
1138;      46
1139;      48
1140;      41
1141;      49
1142;      54
1143;      44
1144;      36
1145;      44
1146;      45
1147;      62
1148;      77
1149;      67
1150;      52
1151;      58
1152;      77
1153;      36
1154;      73
1155;      73
1156;      51
1157;      59
1158;      60
1159;      61
1160;      50
1161;      50
1162;      39
1163;      34
1164;      32
1165;      43
1166;      31
1167;      24
1168;      29
1169;      29
1170;      24
1171;      29
1172;      28
1173;      29
1174;      30
1175;      28
1176;      17
1177;      25
1178;      22
1179;      23
1180;      27
1181;      39
1182;      41
1183;      25
1184;      24
1185;      34
1186;      29
1187;      44
1188;      26
1189;      37
1190;      42
1191;      18
1192;      35
1193;      33
1194;      29
1195;      24
1196;      36
1197;      33
1198;      29
1199;      26
1200;      22
1201;      21
1202;      27
1203;      19
1204;      28
1205;      29
1206;      18
1207;      28
1208;      25
1209;      27
1210;      12
1211;      18
1212;      31
1213;      26
1214;      29
1215;      18
1216;      26
1217;      26
1218;      23
1219;      20
1220;      17
1221;      20
1222;      20
1223;      20
1224;      29
1225;      17
1226;      10
1227;      24
1228;      13
1229;      23
1230;      18
1231;      28
1232;      19
1233;      21
1234;      28
1235;      28
1236;      14
1237;      21
1238;      18
1239;      15
1240;      22
1241;      24
1242;      20
1243;      18
1244;      19
1245;      22
1246;      14
1247;      20
1248;      23
1249;      22
1250;      25
1251;      26
1252;      15
1253;      19
1254;      23
1255;      28
1256;      28
1257;      20
1258;      23
1259;      23
1260;      20
1261;      19
1262;      20
1263;      18
1264;      18
1265;      30
1266;      13
1267;      21
1268;      13
1269;      17
1270;      15
1271;      15
1272;      19
1273;      11
1274;      19
1275;      14
1276;      19
1277;      13
1278;      34
1279;       9
1280;      11
1281;      10
1282;      22
1283;      14
1284;      23
1285;      13
1286;      24
1287;      15
1288;      17
1289;      20
1290;      25
1291;      17
1292;      29
1293;      20
1294;      16
1295;      25
1296;      21
1297;      23
1298;      27
1299;      23
1300;      17
1301;      27
1302;      16
1303;      23
1304;      27
1305;      26
1306;      18
1307;      15
1308;      17
1309;      20
1310;      20
1311;      14
1312;      21
1313;      20
1314;      17
1315;      12
1316;      19
1317;      18
1318;      21
1319;      20
1320;      21
1321;      22
1322;      18
1323;      16
1324;      20
1325;      28
1326;      12
1327;      12
1328;      18
1329;      20
1330;      11
1331;      21
1332;      13
1333;      11
1334;      22
1335;      17
1336;      15
1337;      15
1338;      17
1339;      18
1340;      18
1341;      12
1342;      18
1343;      19
1344;       9
1345;      16
1346;      14
1347;      16
1348;      14
1349;      15
1350;      11
1351;      11
1352;      18
1353;      17
1354;      10
1355;      19
1356;      16
1357;      11
1358;      19
1359;      11
1360;      18
1361;      12
1362;      11
1363;       9
1364;      10
1365;      17
1366;      13
1367;      18
1368;      18
1369;      17
1370;      10
1371;      22
1372;      18
1373;      13
1374;      13
1375;      14
1376;      12
1377;       9
1378;      18
1379;      10
1380;      16
1381;       7
1382;      19
1383;      11
1384;      19
1385;      15
1386;      14
1387;      10
1388;      14
1389;      15
1390;       8
1391;      16
1392;      19
1393;      12
1394;      16
1395;      21
1396;       9
1397;      16
1398;      11
1399;      22
1400;      15
1401;      14
1402;      12
1403;      19
1404;      19
1405;      15
1406;      13
1407;      11
1408;      13
1409;      11
1410;       8
1411;      23
1412;      13
1413;      13
1414;      15
1415;      14
1416;      12
1417;      11
1418;      14
1419;      10
1420;      17
1421;      15
1422;      11
1423;       7
1424;      16
1425;      10
1426;       7
1427;      10
1428;      15
1429;       9
1430;      14
1431;      17
1432;      11
1433;      10
1434;      11
1435;      10
1436;      11
1437;      10
1438;      17
1439;      10
1440;      12
1441;      14
1442;      14
1443;      11
1444;      14
1445;      10
1446;       7
1447;      11
1448;      14
1449;       9
1450;      15
1451;      13
1452;      12
1453;      14
1454;      11
1455;      11
1456;       9
1457;      14
1458;      17
1459;       8
1460;      12
1461;      12
1462;      13
1463;      13
1464;       9
1465;       9
1466;      15
1467;       5
1468;      18
1469;       8
1470;      13
1471;       9
1472;      13
1473;       4
1474;      10
1475;      18
1476;      15
1477;      12
1478;       5
1479;       7
1480;      16
1481;      12
1482;      12
1483;       6
1484;      12
1485;       9
1486;       7
1487;       9
1488;       5
1489;      11
1490;      12
1491;       6
1492;      15
1493;      14
1494;       6
1495;      14
1496;      11
1497;      11
1498;      12
1499;      14
1500;       5
1501;      12
1502;      13
1503;       7
1504;      10
1505;       8
1506;      16
1507;      11
1508;      11
1509;      12
1510;      15
1511;       9
1512;      12
1513;       7
1514;       6
1515;       8
1516;       9
1517;      10
1518;      11
1519;       9
1520;       8
1521;       7
1522;      12
1523;      11
1524;       8
1525;      12
1526;       8
1527;       5
1528;       9
1529;      12
1530;       5
1531;       9
1532;      11
1533;      11
1534;       7
1535;       7
1536;      13
1537;       7
1538;       4
1539;       3
1540;       9
1541;       9
1542;       7
1543;       9
1544;       7
1545;       7
1546;      14
1547;       9
1548;       7
1549;       5
1550;       2
1551;       8
1552;       5
1553;      11
1554;       5
1555;       7
1556;       6
1557;      12
1558;       3
1559;       5
1560;       6
1561;       9
1562;      11
1563;       4
1564;       8
1565;       9
1566;      13
1567;       8
1568;       5
1569;       6
1570;       4
1571;      11
1572;      10
1573;       5
1574;       6
1575;       8
1576;       6
1577;       4
1578;       4
1579;      15
1580;      15
1581;       9
1582;      12
1583;      13
1584;       7
1585;       7
1586;       9
1587;      12
1588;      15
1589;      13
1590;       8
1591;      11
1592;       9
1593;      11
1594;      14
1595;       9
1596;      10
1597;      10
1598;       9
1599;       7
1600;      12
1601;      12
1602;      16
1603;      14
1604;      11
1605;      12
1606;      19
1607;      14
1608;      13
1609;      14
1610;       5
1611;      11
1612;      10
1613;       6
1614;       4
1615;      12
1616;       8
1617;       4
1618;       9
1619;       4
1620;       4
1621;       8
1622;       8
1623;       4
1624;       7
1625;       3
1626;       6
1627;       7
1628;       6
1629;       4
1630;       1
1631;       3
1632;       2
1633;       7
1634;       3
1635;       9
1636;       4
1637;       6
1638;       5
1639;       8
1640;       3
1641;       6
1642;       5
1643;       6
1644;       4
1645;       1
1646;       5
1647;       3
1648;       5
1649;       2
1650;       8
1651;       1
1652;       4
1653;       6
1654;       4
1655;       4
1656;       3
1657;       3
1658;       5
1659;       3
1660;       3
1661;       1
1662;       1
1663;       5
1664;       5
1665;       1
1666;       2
1667;       3
1668;       3
1669;       3
1670;       3
1671;       2
1672;       4
1673;       3
1674;       4
1675;       5
1676;       2
1677;       2
1678;       4
1679;       4
1680;       2
1681;       0
1682;       4
1683;       2
1684;       2
1685;       3
1686;       0
1687;       2
1688;       9
1689;       2
1690;       0
1691;       4
1692;       2
1693;       3
1694;       3
1695;       2
1696;       1
1697;       3
1698;       4
1699;       1
1700;       4
1701;       4
1702;       1
1703;       7
1704;       5
1705;       0
1706;       4
1707;       1
1708;       1
1709;       2
1710;       2
1711;       0
1712;       1
1713;       0
1714;       3
1715;       1
1716;       1
1717;       2
1718;       4
1719;       1
1720;       1
1721;       0
1722;       0
1723;       0
1724;       2
1725;       0
1726;       1
1727;       2
1728;       2
1729;       0
1730;       0
1731;       2
1732;       0
1733;       2
1734;       1
1735;       3
1736;       1
1737;       1
1738;       0
1739;       1
1740;       2
1741;       0
1742;       1
1743;       1
1744;       1
1745;       0
1746;       0
1747;       2
1748;       1
1749;       2
1750;       2
1751;       0
1752;       1
1753;       2
1754;       0
1755;       0
1756;       2
1757;       1
1758;       0
1759;       0
1760;       3
1761;       1
1762;       2
1763;       1
1764;       2
1765;       1
1766;       2
1767;       1
1768;       1
1769;       1
1770;       1
1771;       1
1772;       0
1773;       1
1774;       0
1775;       0
1776;       0
1777;       3
1778;       0
1779;       0
1780;       2
1781;       0
1782;       0
1783;       3
1784;       2
1785;       0
1786;       1
1787;       2
1788;       1
1789;       2
1790;       0
1791;       2
1792;       1
1793;       0
1794;       1
1795;       0
1796;       0
1797;       1
1798;       2
1799;       0
1800;       1
1801;       3
1802;       2
1803;       2
1804;       2
1805;       3
1806;       2
1807;       0
1808;       1
1809;       0
1810;       6
1811;       1
1812;       4
1813;       0
1814;       1
1815;       2
1816;       2
1817;       3
1818;       1
1819;       2
1820;       0
1821;       1
1822;       1
1823;       1
1824;       0
1825;       0
1826;       2
1827;       0
1828;       0
1829;       0
1830;       0
1831;       0
1832;       0
1833;       0
1834;       1
1835;       0
1836;       0
1837;       1
1838;       0
1839;       0
1840;       0
1841;       0
1842;       0
1843;       0
1844;       0
1845;       0
1846;       0
1847;       0
1848;       0
1849;       0
1850;       0
1851;       1
1852;       0
1853;       1
1854;       1
1855;       0
1856;       0
1857;       0
1858;       0
1859;       0
1860;       1
1861;       0
1862;       0
1863;       1
1864;       0
1865;       1
1866;       0
1867;       0
1868;       1
1869;       1
1870;       0
1871;       0
1872;       1
1873;       0
1874;       0
1875;       0
1876;       0
1877;       1
1878;       0
1879;       0
1880;       1
1881;       0
1882;       0
1883;       0
1884;       0
1885;       0
1886;       1
1887;       1
1888;       0
1889;       0
1890;       0
1891;       0
1892;       0
1893;       0
1894;       0
1895;       1
1896;       0
1897;       0
1898;       0
1899;       0
1900;       0
1901;       0
1902;       1
1903;       0
1904;       0
1905;       0
1906;       0
1907;       0
1908;       0
1909;       0
1910;       1
1911;       0
1912;       0
1913;       0
1914;       0
1915;       0
1916;       0
1917;       0
1918;       0
1919;       0
1920;       0
1921;       0
1922;       0
1923;       0
1924;       0
1925;       1
1926;       0
1927;       0
1928;       0
1929;       0
1930;       0
1931;       0
1932;       0
1933;       0
1934;       1
1935;       0
1936;       0
1937;       0
1938;       0
1939;       0
1940;       0
1941;       0
1942;       0
1943;       0
1944;       0
1945;       0
1946;       0
1947;       0
1948;       0
1949;       0
1950;       0
1951;       0
1952;       0
1953;       1
1954;       0
1955;       0
1956;       0
1957;       0
1958;       0
1959;       0
1960;       0
1961;       0
1962;       0
1963;       0
1964;       0
1965;       0
1966;       0
1967;       0
1968;       0
1969;       0
1970;       0
1971;       0
1972;       0
1973;       0
1974;       0
1975;       0
1976;       0
1977;       0
1978;       0
1979;       0
1980;       0
1981;       0
1982;       0
1983;       0
1984;       0
1985;       0
1986;       0
1987;       0
1988;       0
1989;       0
1990;       0
1991;       0
1992;       0
1993;       0
1994;       0
1995;       0
1996;       0
1997;       0
1998;       0
1999;       0
2000;       0
2001;       1
2002;       0
2003;       0
2004;       0
2005;       0
2006;       0
2007;       1
2008;       0
2009;       0
2010;       0
2011;       0
2012;       0
2013;       0
2014;       0
2015;       0
2016;       0
2017;       0
2018;       0
2019;       0
2020;       0
2021;       0
2022;       0
2023;       0
2024;       0
2025;       0
2026;       0
2027;       0
2028;       0
2029;       1
2030;       1
2031;       0
2032;       0
2033;       0
2034;       0
2035;       0
2036;       0
2037;       0
2038;       0
2039;       0
2040;       0
2041;       0
2042;       1
2043;       0
2044;       0
2045;       0
2046;       0
2047;       0
